nsx,survey_nr,lat,long,data_name,site,date,original_name,cover,cover_code,quad_x,quad_y,rel_dist,month,year
"",,-34.476993,140.109529,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844548308112,1998-12-14,Asphodelus fistulosus L.,,"",,,1000,12,1998
"",,-34.476993,140.109529,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844545343718,1998-12-14,Eucalyptus oleosa F.Muell. ex Miq.,,"",,,1000,12,1998
"",,-34.476993,140.109529,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844549790309,1998-12-14,Salvia verbenaca L.,,"",,,1000,12,1998
"",,-34.476993,140.109529,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844546825915,1998-12-14,Eucalyptus socialis F.Muell. ex Miq.,,"",,,1000,12,1998
"",,-34.476789,140.048191,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844287935517,1998-12-14,Asphodelus fistulosus L.,,"",,,1000,12,1998
"",,-34.476789,140.048191,GBIF,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053604199966721,1998-12-14,Roepera apiculata (F.Muell.) Beier & Thulin,,"",,,1000,12,1998
"",,-34.476789,140.048191,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844278054204,1998-12-14,Eucalyptus gracilis F.Muell.,,"",,,1000,12,1998
"",,-34.476789,140.048191,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844295346502,1998-12-14,Salvia verbenaca L.,,"",,,1000,12,1998
"",,-34.476789,140.048191,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536042001643473,1998-12-14,Atriplex stipitata Benth.,,"",,,1000,12,1998
"",,-34.611149,139.821402,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535829773274973,2004-07-27,Eucalyptus gracilis F.Muell.,,"",,,10000,7,2004
"",,-34.611149,139.821402,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994531322155,2004-07-27,Asphodelus fistulosus L.,,"",,,10000,7,2004
"",,-34.611149,139.821402,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535829777227499,2004-07-27,Myoporum platycarpum subsp. platycarpum,,"",,,10000,7,2004
"",,-34.611149,139.821402,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536094233769486,2004-07-27,Lomandra effusa (Lindl.) Ewart,,"",,,10000,7,2004
"",,-34.611149,139.821402,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536094239204208,2004-07-27,Austrostipa S.W.L.Jacobs & J.Everett,,"",,,10000,7,2004
"",,-34.611149,139.821402,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994525393367,2004-07-27,Dodonaea viscosa subsp. angustissima (DC.) J.West,,"",,,10000,7,2004
"",,-34.611149,139.821402,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994486856247,2004-07-27,Lawrencia squamata Nees,,"",,,10000,7,2004
"",,-34.611149,139.821402,GBIF,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053609422981696,2004-07-27,Moraea setifolia (L.f.) Druce,,"",,,10000,7,2004
"",,-34.611149,139.821402,GBIF,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005359945580017,2004-07-27,Carrichtera annua (L.) DC.,,"",,,10000,7,2004
"",,-34.611149,139.821402,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994522428973,2004-07-27,Moraea setifolia (L.f.) Druce,,"",,,10000,7,2004
"",,-34.611149,139.821402,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994520452711,2004-07-27,Acacia nyssophylla F.Muell.,,"",,,10000,7,2004
"",,-34.611149,139.821402,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536094224382238,2004-07-27,Angianthus tomentosus J.C.Wendl.,,"",,,10000,7,2004
"",,-34.671176,139.99379,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536094324677564,2004-07-27,Maireana brevifolia (R.Br.) Paul G.Wilson,,"",,,1000,7,2004
"",,-34.671176,139.99379,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536094369637538,2004-07-27,Moraea setifolia (L.f.) Druce,,"",,,1000,7,2004
"",,-34.671176,139.99379,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994767485533,2004-07-27,Moraea setifolia (L.f.) Druce,,"",,,1000,7,2004
"",,-34.671176,139.99379,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994750687301,2004-07-27,Poaceae,,"",,,1000,7,2004
"",,-34.671176,139.99379,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994724501822,2004-07-27,Nicotiana glauca Graham,,"",,,1000,7,2004
"",,-34.671176,139.99379,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994735865332,2004-07-27,Eucalyptus brachycalyx Blakely,,"",,,1000,7,2004
"",,-34.671176,139.99379,GBIF,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053609435926216,2004-07-27,Acacia sclerophylla var. sclerophylla,,"",,,1000,7,2004
"",,-34.671176,139.99379,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994767979599,2004-07-27,Carthamus lanatus L.,,"",,,1000,7,2004
"",,-34.671176,139.99379,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994759086417,2004-07-27,Asphodelus fistulosus L.,,"",,,1000,7,2004
"",,-34.671176,139.99379,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535994756616089,2004-07-27,Eucalyptus socialis F.Muell. ex Miq.,,"",,,1000,7,2004
"",,-34.476804,140.064026,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965363662687,2003-09-19,Eucalyptus gracilis F.Muell.,,"",,,250,9,2003
"",,-34.476804,140.064026,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965376014328,2003-09-19,Hordeum leporinum Link,,"",,,250,9,2003
"",,-34.476804,140.064026,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079799641642,2003-09-19,Sisymbrium erysimoides Desf.,,"",,,250,9,2003
"",,-34.476804,140.064026,GBIF,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005359653893541,2003-09-19,Sisymbrium erysimoides Desf.,,"",,,250,9,2003
"",,-34.476804,140.064026,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965349828849,2003-09-19,Eucalyptus oleosa F.Muell. ex Miq.,,"",,,250,9,2003
"",,-34.476804,140.064026,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079789760329,2003-09-19,Hordeum leporinum Link,,"",,,250,9,2003
"",,-34.476804,140.064026,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079812487349,2003-09-19,Asphodelus fistulosus L.,,"",,,250,9,2003
"",,-34.476804,140.064026,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965401211676,2003-09-19,Asphodelus fistulosus L.,,"",,,250,9,2003
"",,-34.420954,140.002669,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965244592866,2003-09-19,Eucalyptus gracilis F.Muell.,,"",,,1000,9,2003
"",,-34.420954,140.002669,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965253980113,2003-09-19,Eucalyptus oleosa F.Muell. ex Miq.,,"",,,1000,9,2003
"",,-34.420954,140.002669,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079643022833,2003-09-19,Senna artemisioides subsp. petiolaris Randell,,"",,,1000,9,2003
"",,-34.420954,140.002669,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965265837689,2003-09-19,Sisymbrium erysimoides Desf.,,"",,,1000,9,2003
"",,-34.476789,140.054174,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844323014178,1998-12-14,Avena barbata Pott ex Link,,"",,,500,12,1998
"",,-34.476789,140.054174,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844304239683,1998-12-14,Eucalyptus gracilis F.Muell.,,"",,,500,12,1998
"",,-34.476789,140.054174,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844314615062,1998-12-14,Asphodelus fistulosus L.,,"",,,500,12,1998
"",,-34.476789,140.054174,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536042003619735,1998-12-14,Maireana sedifolia (F.Muell.) Paul G.Wilson,,"",,,500,12,1998
"",,-34.469714,140.066391,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965430361549,2003-09-19,Bromus diandrus Roth,,"",,,250,9,2003
"",,-34.469714,140.066391,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079908336084,2003-09-19,Brassica tournefortii Gouan,,"",,,250,9,2003
"",,-34.469714,140.066391,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965418009908,2003-09-19,Asphodelus fistulosus L.,,"",,,250,9,2003
"",,-34.469714,140.066391,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079884126868,2003-09-19,Salvia verbenaca L.,,"",,,250,9,2003
"",,-34.469714,140.066391,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965391330363,2003-09-19,Sisymbrium erysimoides Desf.,,"",,,250,9,2003
"",,-34.469714,140.066391,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965677888438,2003-09-19,Eucalyptus socialis F.Muell. ex Miq.,,"",,,250,9,2003
"",,-34.469714,140.066391,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965378978722,2003-09-19,Hordeum leporinum Link,,"",,,250,9,2003
"",,-34.469714,140.066391,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079896478509,2003-09-19,Polycalymma stuartii F.Muell. & Sond.,,"",,,250,9,2003
"",,-34.469714,140.066391,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965690240079,2003-09-19,Eucalyptus oleosa F.Muell. ex Miq.,,"",,,250,9,2003
"",,-34.469714,140.066391,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535965405164201,2003-09-19,Salvia verbenaca L.,,"",,,250,9,2003
"",,-34.469714,140.066391,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079927110579,2003-09-19,Hordeum leporinum Link,,"",,,250,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079153897843,2003-09-16,Brassica tournefortii Gouan,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535964090455518,2003-09-16,Moraea setifolia (L.f.) Druce,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535964148261198,2003-09-16,Salvia verbenaca L.,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079185518044,2003-09-16,Arctotheca calendula (L.) Levyns,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535964128004507,2003-09-16,Asphodelus fistulosus L.,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535964116146931,2003-09-16,Moraea setifolia (L.f.) Druce,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535964077609811,2003-09-16,Carrichtera annua (L.) DC.,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005360791588385,2003-09-16,Salvia verbenaca L.,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535826001083767,2003-09-16,Triodia scariosa N.T.Burb.,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053596410379529,2003-09-16,Carrichtera annua (L.) DC.,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535964139368016,2003-09-16,Brassica tournefortii Gouan,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079181071454,2003-09-16,Asphodelus fistulosus L.,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535825997131242,2003-09-16,Eucalyptus oleosa F.Muell. ex Miq.,,"",,,1000,9,2003
"",,-34.605995,140.03338,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535825999107505,2003-09-16,Eucalyptus gracilis F.Muell.,,"",,,1000,9,2003
"",,-34.476938,139.940501,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844528051421,1998-12-14,Eucalyptus phenax Brooker & Slee,,"",,,1000,12,1998
"",,-34.476938,139.940501,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536042049073775,1998-12-14,Atriplex stipitata Benth.,,"",,,1000,12,1998
"",,-34.476938,139.940501,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844537438668,1998-12-14,Salvia verbenaca L.,,"",,,1000,12,1998
"",,-34.476938,139.940501,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844524592961,1998-12-14,Eucalyptus oleosa F.Muell. ex Miq.,,"",,,1000,12,1998
"",,-34.476938,139.940501,GBIF,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053604204956784,1998-12-14,Triodia scariosa N.T.Burb.,,"",,,1000,12,1998
"",,-34.476938,139.940501,GBIF,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053584453150988,1998-12-14,Brassica tournefortii Gouan,,"",,,1000,12,1998
"",,-34.476938,139.940501,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535844534474274,1998-12-14,Asphodelus fistulosus L.,,"",,,1000,12,1998
"",,-34.602609,140.049594,GBIF,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053607918601211,2003-09-16,Lawrencia squamata Nees,,"",,,500,9,2003
"",,-34.602609,140.049594,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000535964331559553,2003-09-16,Asphodelus fistulosus L.,,"",,,500,9,2003
"",,-34.602609,140.049594,GBIF,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000536079173660469,2003-09-16,Roepera aurantiaca Lindl.,,"",,,500,9,2003
